Index,CosineValue
5048,-0.999545
5049,-0.999526
5050,-0.999507
5051,-0.999487
5052,-0.999466
5053,-0.999446
5054,-0.999424
5055,-0.999403
5056,-0.999381
5057,-0.999359
5058,-0.999336
5059,-0.999313
5060,-0.999289
5061,-0.999266
5062,-0.999241
5063,-0.999217
5064,-0.999192
5065,-0.999166
5066,-0.999140
5067,-0.999114
5068,-0.999087
5069,-0.999060
5070,-0.999033
5071,-0.999005
5072,-0.998977
5073,-0.998948
5074,-0.998919
5075,-0.998890
5076,-0.998860
5077,-0.998830
5078,-0.998799
5079,-0.998768
5080,-0.998737
5081,-0.998705
5082,-0.998673
5083,-0.998640
5084,-0.998608
5085,-0.998574
5086,-0.998540
5087,-0.998506
5088,-0.998472
5089,-0.998437
5090,-0.998402
5091,-0.998366
5092,-0.998330
5093,-0.998293
5094,-0.998256
5095,-0.998219
5096,-0.998181
5097,-0.998143
5098,-0.998105
5099,-0.998066
5100,-0.998027
5101,-0.997987
5102,-0.997947
5103,-0.997907
5104,-0.997866
5105,-0.997825
5106,-0.997783
5107,-0.997741
5108,-0.997699
5109,-0.997656
5110,-0.997613
5111,-0.997569
5112,-0.997525
5113,-0.997481
5114,-0.997436
5115,-0.997391
5116,-0.997345
5117,-0.997299
5118,-0.997253
5119,-0.997206
5120,-0.997159
5121,-0.997111
5122,-0.997063
5123,-0.997015
5124,-0.996966
5125,-0.996917
5126,-0.996868
5127,-0.996818
5128,-0.996768
5129,-0.996717
5130,-0.996666
5131,-0.996614
5132,-0.996563
5133,-0.996510
5134,-0.996458
5135,-0.996405
5136,-0.996351
5137,-0.996297
5138,-0.996243
5139,-0.996189
5140,-0.996134
5141,-0.996078
5142,-0.996022
5143,-0.995966
5144,-0.995910
5145,-0.995853
5146,-0.995795
5147,-0.995738
5148,-0.995679
5149,-0.995621
5150,-0.995562
5151,-0.995503
5152,-0.995443
5153,-0.995383
5154,-0.995322
5155,-0.995261
5156,-0.995200
5157,-0.995138
5158,-0.995076
5159,-0.995014
5160,-0.994951
5161,-0.994888
5162,-0.994824
5163,-0.994760
5164,-0.994696
5165,-0.994631
5166,-0.994566
5167,-0.994500
5168,-0.994434
5169,-0.994368
5170,-0.994301
5171,-0.994234
5172,-0.994166
5173,-0.994098
5174,-0.994030
5175,-0.993961
5176,-0.993892
5177,-0.993822
5178,-0.993752
5179,-0.993682
5180,-0.993611
5181,-0.993540
5182,-0.993469
5183,-0.993397
5184,-0.993325
5185,-0.993252
5186,-0.993179
5187,-0.993105
5188,-0.993031
5189,-0.992957
5190,-0.992883
5191,-0.992808
5192,-0.992732
5193,-0.992656
5194,-0.992580
5195,-0.992504
5196,-0.992427
5197,-0.992349
5198,-0.992271
5199,-0.992193
5200,-0.992115
5201,-0.992036
5202,-0.991956
5203,-0.991877
5204,-0.991797
5205,-0.991716
5206,-0.991635
5207,-0.991554
5208,-0.991472
5209,-0.991390
5210,-0.991308
5211,-0.991225
5212,-0.991142
5213,-0.991058
5214,-0.990974
5215,-0.990889
5216,-0.990805
5217,-0.990719
5218,-0.990634
5219,-0.990548
5220,-0.990461
5221,-0.990375
5222,-0.990287
5223,-0.990200
5224,-0.990112
5225,-0.990024
5226,-0.989935
5227,-0.989846
5228,-0.989756
5229,-0.989666
5230,-0.989576
5231,-0.989485
5232,-0.989394
5233,-0.989303
5234,-0.989211
5235,-0.989119
5236,-0.989026
5237,-0.988933
5238,-0.988840
5239,-0.988746
5240,-0.988652
5241,-0.988557
5242,-0.988462
5243,-0.988367
5244,-0.988271
5245,-0.988175
5246,-0.988078
5247,-0.987981
5248,-0.987884
5249,-0.987786
5250,-0.987688
5251,-0.987590
5252,-0.987491
5253,-0.987392
5254,-0.987292
5255,-0.987192
5256,-0.987092
5257,-0.986991
5258,-0.986890
5259,-0.986788
5260,-0.986686
5261,-0.986584
5262,-0.986481
5263,-0.986378
5264,-0.986274
5265,-0.986170
5266,-0.986066
5267,-0.985961
5268,-0.985856
5269,-0.985750
5270,-0.985645
5271,-0.985538
5272,-0.985432
5273,-0.985325
5274,-0.985217
5275,-0.985109
5276,-0.985001
5277,-0.984892
5278,-0.984783
5279,-0.984674
5280,-0.984564
5281,-0.984454
5282,-0.984344
5283,-0.984233
5284,-0.984121
5285,-0.984010
5286,-0.983898
5287,-0.983785
5288,-0.983672
5289,-0.983559
5290,-0.983445
5291,-0.983331
5292,-0.983217
5293,-0.983102
5294,-0.982987
5295,-0.982871
5296,-0.982755
5297,-0.982639
5298,-0.982522
5299,-0.982405
5300,-0.982287
5301,-0.982169
5302,-0.982051
5303,-0.981932
5304,-0.981813
5305,-0.981694
5306,-0.981574
5307,-0.981454
5308,-0.981333
5309,-0.981212
5310,-0.981091
5311,-0.980969
5312,-0.980847
5313,-0.980724
5314,-0.980601
5315,-0.980478
5316,-0.980354
5317,-0.980230
5318,-0.980105
5319,-0.979980
5320,-0.979855
5321,-0.979729
5322,-0.979603
5323,-0.979477
5324,-0.979350
5325,-0.979223
5326,-0.979095
5327,-0.978967
5328,-0.978839
5329,-0.978710
5330,-0.978581
5331,-0.978451
5332,-0.978321
5333,-0.978191
5334,-0.978060
5335,-0.977929
5336,-0.977798
5337,-0.977666
5338,-0.977534
5339,-0.977401
5340,-0.977268
5341,-0.977135
5342,-0.977001
5343,-0.976867
5344,-0.976732
5345,-0.976597
5346,-0.976462
5347,-0.976326
5348,-0.976190
5349,-0.976054
5350,-0.975917
5351,-0.975780
5352,-0.975642
5353,-0.975504
5354,-0.975365
5355,-0.975227
5356,-0.975087
5357,-0.974948
5358,-0.974808
5359,-0.974668
5360,-0.974527
5361,-0.974386
5362,-0.974244
5363,-0.974102
5364,-0.973960
5365,-0.973817
5366,-0.973674
5367,-0.973531
5368,-0.973387
5369,-0.973243
5370,-0.973099
5371,-0.972954
5372,-0.972808
5373,-0.972663
5374,-0.972516
5375,-0.972370
5376,-0.972223
5377,-0.972076
5378,-0.971928
5379,-0.971780
5380,-0.971632
5381,-0.971483
5382,-0.971334
5383,-0.971184
5384,-0.971034
5385,-0.970884
5386,-0.970733
5387,-0.970582
5388,-0.970431
5389,-0.970279
5390,-0.970127
5391,-0.969974
5392,-0.969821
5393,-0.969668
5394,-0.969514
5395,-0.969360
5396,-0.969205
5397,-0.969050
5398,-0.968895
5399,-0.968739
5400,-0.968583
5401,-0.968427
5402,-0.968270
5403,-0.968113
5404,-0.967955
5405,-0.967797
5406,-0.967639
5407,-0.967480
5408,-0.967321
5409,-0.967161
5410,-0.967001
5411,-0.966841
5412,-0.966681
5413,-0.966520
5414,-0.966358
5415,-0.966196
5416,-0.966034
5417,-0.965872
5418,-0.965709
5419,-0.965545
5420,-0.965382
5421,-0.965218
5422,-0.965053
5423,-0.964888
5424,-0.964723
5425,-0.964557
5426,-0.964391
5427,-0.964225
5428,-0.964058
5429,-0.963891
5430,-0.963724
5431,-0.963556
5432,-0.963388
5433,-0.963219
5434,-0.963050
5435,-0.962880
5436,-0.962711
5437,-0.962540
5438,-0.962370
5439,-0.962199
5440,-0.962028
5441,-0.961856
5442,-0.961684
5443,-0.961511
5444,-0.961339
5445,-0.961165
5446,-0.960992
5447,-0.960818
5448,-0.960644
5449,-0.960469
5450,-0.960294
5451,-0.960118
5452,-0.959942
5453,-0.959766
5454,-0.959589
5455,-0.959412
5456,-0.959235
5457,-0.959057
5458,-0.958879
5459,-0.958701
5460,-0.958522
5461,-0.958343
5462,-0.958163
5463,-0.957983
5464,-0.957802
5465,-0.957622
5466,-0.957440
5467,-0.957259
5468,-0.957077
5469,-0.956895
5470,-0.956712
5471,-0.956529
5472,-0.956346
5473,-0.956162
5474,-0.955978
5475,-0.955793
5476,-0.955608
5477,-0.955423
5478,-0.955237
5479,-0.955051
5480,-0.954865
5481,-0.954678
5482,-0.954491
5483,-0.954303
5484,-0.954115
5485,-0.953927
5486,-0.953738
5487,-0.953549
5488,-0.953359
5489,-0.953170
5490,-0.952979
5491,-0.952789
5492,-0.952598
5493,-0.952406
5494,-0.952215
5495,-0.952023
5496,-0.951830
5497,-0.951637
5498,-0.951444
5499,-0.951250
5500,-0.951057
5501,-0.950862
5502,-0.950667
5503,-0.950472
5504,-0.950277
5505,-0.950081
5506,-0.949885
5507,-0.949688
5508,-0.949491
5509,-0.949294
5510,-0.949096
5511,-0.948898
5512,-0.948700
5513,-0.948501
5514,-0.948302
5515,-0.948102
5516,-0.947902
5517,-0.947702
5518,-0.947501
5519,-0.947300
5520,-0.947098
5521,-0.946896
5522,-0.946694
5523,-0.946492
5524,-0.946289
5525,-0.946085
5526,-0.945882
5527,-0.945678
5528,-0.945473
5529,-0.945268
5530,-0.945063
5531,-0.944857
5532,-0.944652
5533,-0.944445
5534,-0.944239
5535,-0.944031
5536,-0.943824
5537,-0.943616
5538,-0.943408
5539,-0.943199
5540,-0.942991
5541,-0.942781
5542,-0.942572
5543,-0.942362
5544,-0.942151
5545,-0.941940
5546,-0.941729
5547,-0.941518
5548,-0.941306
5549,-0.941093
5550,-0.940881
5551,-0.940668
5552,-0.940454
5553,-0.940241
5554,-0.940026
5555,-0.939812
5556,-0.939597
5557,-0.939382
5558,-0.939166
5559,-0.938950
5560,-0.938734
5561,-0.938517
5562,-0.938300
5563,-0.938083
5564,-0.937865
5565,-0.937646
5566,-0.937428
5567,-0.937209
5568,-0.936990
5569,-0.936770
5570,-0.936550
5571,-0.936329
5572,-0.936109
5573,-0.935887
5574,-0.935666
5575,-0.935444
5576,-0.935222
5577,-0.934999
5578,-0.934776
5579,-0.934553
5580,-0.934329
5581,-0.934105
5582,-0.933880
5583,-0.933655
5584,-0.933430
5585,-0.933205
5586,-0.932979
5587,-0.932752
5588,-0.932526
5589,-0.932299
5590,-0.932071
5591,-0.931843
5592,-0.931615
5593,-0.931387
5594,-0.931158
5595,-0.930928
5596,-0.930699
5597,-0.930469
5598,-0.930238
5599,-0.930008
5600,-0.929776
5601,-0.929545
5602,-0.929313
5603,-0.929081
5604,-0.928848
5605,-0.928615
5606,-0.928382
5607,-0.928148
5608,-0.927914
5609,-0.927680
5610,-0.927445
5611,-0.927210
5612,-0.926974
5613,-0.926739
5614,-0.926502
5615,-0.926266
5616,-0.926029
5617,-0.925791
5618,-0.925554
5619,-0.925316
5620,-0.925077
5621,-0.924838
5622,-0.924599
5623,-0.924360
5624,-0.924120
5625,-0.923880
5626,-0.923639
5627,-0.923398
5628,-0.923157
5629,-0.922915
5630,-0.922673
5631,-0.922430
5632,-0.922187
5633,-0.921944
5634,-0.921701
5635,-0.921457
5636,-0.921213
5637,-0.920968
5638,-0.920723
5639,-0.920478
5640,-0.920232
5641,-0.919986
5642,-0.919739
5643,-0.919492
5644,-0.919245
5645,-0.918998
5646,-0.918750
5647,-0.918502
5648,-0.918253
5649,-0.918004
5650,-0.917755
5651,-0.917505
5652,-0.917255
5653,-0.917004
5654,-0.916754
5655,-0.916502
5656,-0.916251
5657,-0.915999
5658,-0.915747
5659,-0.915494
5660,-0.915241
5661,-0.914988
5662,-0.914734
5663,-0.914480
5664,-0.914226
5665,-0.913971
5666,-0.913716
5667,-0.913460
5668,-0.913204
5669,-0.912948
5670,-0.912692
5671,-0.912435
5672,-0.912177
5673,-0.911920
5674,-0.911662
5675,-0.911403
5676,-0.911145
5677,-0.910885
5678,-0.910626
5679,-0.910366
5680,-0.910106
5681,-0.909845
5682,-0.909585
5683,-0.909323
5684,-0.909062
5685,-0.908800
5686,-0.908537
5687,-0.908275
5688,-0.908012
5689,-0.907748
5690,-0.907484
5691,-0.907220
5692,-0.906956
5693,-0.906691
5694,-0.906426
5695,-0.906160
5696,-0.905894
5697,-0.905628
5698,-0.905361
5699,-0.905094
5700,-0.904827
5701,-0.904559
5702,-0.904291
5703,-0.904023
5704,-0.903754
5705,-0.903485
5706,-0.903215
5707,-0.902946
5708,-0.902675
5709,-0.902405
5710,-0.902134
5711,-0.901863
5712,-0.901591
5713,-0.901319
5714,-0.901047
5715,-0.900774
5716,-0.900501
5717,-0.900228
5718,-0.899954
5719,-0.899680
5720,-0.899405
5721,-0.899130
5722,-0.898855
5723,-0.898580
5724,-0.898304
5725,-0.898028
5726,-0.897751
5727,-0.897474
5728,-0.897197
5729,-0.896919
5730,-0.896641
5731,-0.896363
5732,-0.896084
5733,-0.895805
5734,-0.895525
5735,-0.895246
5736,-0.894966
5737,-0.894685
5738,-0.894404
5739,-0.894123
5740,-0.893841
5741,-0.893560
5742,-0.893277
5743,-0.892995
5744,-0.892712
5745,-0.892428
5746,-0.892145
5747,-0.891861
5748,-0.891576
5749,-0.891292
5750,-0.891007
5751,-0.890721
5752,-0.890435
5753,-0.890149
5754,-0.889863
5755,-0.889576
5756,-0.889289
5757,-0.889001
5758,-0.888713
5759,-0.888425
5760,-0.888136
5761,-0.887848
5762,-0.887558
5763,-0.887269
5764,-0.886979
5765,-0.886688
5766,-0.886398
5767,-0.886107
5768,-0.885815
5769,-0.885523
5770,-0.885231
5771,-0.884939
5772,-0.884646
5773,-0.884353
5774,-0.884059
5775,-0.883766
5776,-0.883471
5777,-0.883177
5778,-0.882882
5779,-0.882587
5780,-0.882291
5781,-0.881995
5782,-0.881699
5783,-0.881402
5784,-0.881105
5785,-0.880808
5786,-0.880510
5787,-0.880212
5788,-0.879914
5789,-0.879615
5790,-0.879316
5791,-0.879017
5792,-0.878717
5793,-0.878417
5794,-0.878117
5795,-0.877816
5796,-0.877515
5797,-0.877213
5798,-0.876911
5799,-0.876609
5800,-0.876307
5801,-0.876004
5802,-0.875701
5803,-0.875397
5804,-0.875093
5805,-0.874789
5806,-0.874484
5807,-0.874179
5808,-0.873874
5809,-0.873568
5810,-0.873262
5811,-0.872956
5812,-0.872649
5813,-0.872342
5814,-0.872035
5815,-0.871727
5816,-0.871419
5817,-0.871111
5818,-0.870802
5819,-0.870493
5820,-0.870184
5821,-0.869874
5822,-0.869564
5823,-0.869253
5824,-0.868943
5825,-0.868632
5826,-0.868320
5827,-0.868008
5828,-0.867696
5829,-0.867384
5830,-0.867071
5831,-0.866758
5832,-0.866444
5833,-0.866130
5834,-0.865816
5835,-0.865501
5836,-0.865186
5837,-0.864871
5838,-0.864556
5839,-0.864240
5840,-0.863923
5841,-0.863607
5842,-0.863290
5843,-0.862973
5844,-0.862655
5845,-0.862337
5846,-0.862019
5847,-0.861700
5848,-0.861381
5849,-0.861062
5850,-0.860742
5851,-0.860422
5852,-0.860102
5853,-0.859781
5854,-0.859460
5855,-0.859139
5856,-0.858817
5857,-0.858495
5858,-0.858172
5859,-0.857850
5860,-0.857527
5861,-0.857203
5862,-0.856880
5863,-0.856555
5864,-0.856231
5865,-0.855906
5866,-0.855581
5867,-0.855256
5868,-0.854930
5869,-0.854604
5870,-0.854277
5871,-0.853951
5872,-0.853624
5873,-0.853296
5874,-0.852968
5875,-0.852640
5876,-0.852312
5877,-0.851983
5878,-0.851654
5879,-0.851324
5880,-0.850994
5881,-0.850664
5882,-0.850334
5883,-0.850003
5884,-0.849672
5885,-0.849340
5886,-0.849009
5887,-0.848676
5888,-0.848344
5889,-0.848011
5890,-0.847678
5891,-0.847344
5892,-0.847011
5893,-0.846676
5894,-0.846342
5895,-0.846007
5896,-0.845672
5897,-0.845336
5898,-0.845001
5899,-0.844664
5900,-0.844328
5901,-0.843991
5902,-0.843654
5903,-0.843316
5904,-0.842979
5905,-0.842640
5906,-0.842302
5907,-0.841963
5908,-0.841624
5909,-0.841284
5910,-0.840945
5911,-0.840604
5912,-0.840264
5913,-0.839923
5914,-0.839582
5915,-0.839240
5916,-0.838899
5917,-0.838556
5918,-0.838214
5919,-0.837871
5920,-0.837528
5921,-0.837185
5922,-0.836841
5923,-0.836497
5924,-0.836152
5925,-0.835807
5926,-0.835462
5927,-0.835117
5928,-0.834771
5929,-0.834425
5930,-0.834078
5931,-0.833732
5932,-0.833385
5933,-0.833037
5934,-0.832689
5935,-0.832341
5936,-0.831993
5937,-0.831644
5938,-0.831295
5939,-0.830946
5940,-0.830596
5941,-0.830246
5942,-0.829895
5943,-0.829545
5944,-0.829194
5945,-0.828842
5946,-0.828491
5947,-0.828139
5948,-0.827786
5949,-0.827434
5950,-0.827081
5951,-0.826727
5952,-0.826374
5953,-0.826020
5954,-0.825665
5955,-0.825311
5956,-0.824956
5957,-0.824600
5958,-0.824245
5959,-0.823889
5960,-0.823533
5961,-0.823176
5962,-0.822819
5963,-0.822462
5964,-0.822104
5965,-0.821746
5966,-0.821388
5967,-0.821030
5968,-0.820671
5969,-0.820312
5970,-0.819952
5971,-0.819592
5972,-0.819232
5973,-0.818872
5974,-0.818511
5975,-0.818150
5976,-0.817788
5977,-0.817426
5978,-0.817064
5979,-0.816702
5980,-0.816339
5981,-0.815976
5982,-0.815613
5983,-0.815249
5984,-0.814885
5985,-0.814521
5986,-0.814156
5987,-0.813791
5988,-0.813426
5989,-0.813060
5990,-0.812694
5991,-0.812328
5992,-0.811961
5993,-0.811594
5994,-0.811227
5995,-0.810860
5996,-0.810492
5997,-0.810124
5998,-0.809755
5999,-0.809386
6000,-0.809017
6001,-0.808648
6002,-0.808278
6003,-0.807908
6004,-0.807537
6005,-0.807166
6006,-0.806795
6007,-0.806424
6008,-0.806052
6009,-0.805680
6010,-0.805308
6011,-0.804935
6012,-0.804562
6013,-0.804189
6014,-0.803815
6015,-0.803441
6016,-0.803067
6017,-0.802693
6018,-0.802318
6019,-0.801943
6020,-0.801567
6021,-0.801191
6022,-0.800815
6023,-0.800439
6024,-0.800062
6025,-0.799685
6026,-0.799307
6027,-0.798930
6028,-0.798551
6029,-0.798173
6030,-0.797794
6031,-0.797415
6032,-0.797036
6033,-0.796657
6034,-0.796277
6035,-0.795896
6036,-0.795516
6037,-0.795135
6038,-0.794754
6039,-0.794372
6040,-0.793990
6041,-0.793608
6042,-0.793226
6043,-0.792843
6044,-0.792460
6045,-0.792077
6046,-0.791693
6047,-0.791309
6048,-0.790925
6049,-0.790540
6050,-0.790155
6051,-0.789770
6052,-0.789384
6053,-0.788998
6054,-0.788612
6055,-0.788226
6056,-0.787839
6057,-0.787452
6058,-0.787064
6059,-0.786676
6060,-0.786288
6061,-0.785900
6062,-0.785511
6063,-0.785122
6064,-0.784733
6065,-0.784343
6066,-0.783954
6067,-0.783563
6068,-0.783173
6069,-0.782782
6070,-0.782391
6071,-0.781999
6072,-0.781608
6073,-0.781215
6074,-0.780823
6075,-0.780430
6076,-0.780037
6077,-0.779644
6078,-0.779250
6079,-0.778857
6080,-0.778462
6081,-0.778068
6082,-0.777673
6083,-0.777278
6084,-0.776882
6085,-0.776487
6086,-0.776090
6087,-0.775694
6088,-0.775297
6089,-0.774900
6090,-0.774503
6091,-0.774105
6092,-0.773708
6093,-0.773309
6094,-0.772911
6095,-0.772512
6096,-0.772113
6097,-0.771713
6098,-0.771314
6099,-0.770914
6100,-0.770513
6101,-0.770113
6102,-0.769712
6103,-0.769310
6104,-0.768909
6105,-0.768507
6106,-0.768105
6107,-0.767702
6108,-0.767299
6109,-0.766896
6110,-0.766493
6111,-0.766089
6112,-0.765685
6113,-0.765281
6114,-0.764876
6115,-0.764472
6116,-0.764066
6117,-0.763661
6118,-0.763255
6119,-0.762849
6120,-0.762443
6121,-0.762036
6122,-0.761629
6123,-0.761221
6124,-0.760814
6125,-0.760406
6126,-0.759998
6127,-0.759589
6128,-0.759180
6129,-0.758771
6130,-0.758362
6131,-0.757952
6132,-0.757542
6133,-0.757132
6134,-0.756721
6135,-0.756310
6136,-0.755899
6137,-0.755488
6138,-0.755076
6139,-0.754664
6140,-0.754251
6141,-0.753839
6142,-0.753426
6143,-0.753012
6144,-0.752599
6145,-0.752185
6146,-0.751771
6147,-0.751356
6148,-0.750942
6149,-0.750526
6150,-0.750111
6151,-0.749695
6152,-0.749279
6153,-0.748863
6154,-0.748447
6155,-0.748030
6156,-0.747613
6157,-0.747195
6158,-0.746777
6159,-0.746359
6160,-0.745941
6161,-0.745523
6162,-0.745104
6163,-0.744684
6164,-0.744265
6165,-0.743845
6166,-0.743425
6167,-0.743005
6168,-0.742584
6169,-0.742163
6170,-0.741742
6171,-0.741320
6172,-0.740898
6173,-0.740476
6174,-0.740054
6175,-0.739631
6176,-0.739208
6177,-0.738785
6178,-0.738361
6179,-0.737937
6180,-0.737513
6181,-0.737089
6182,-0.736664
6183,-0.736239
6184,-0.735813
6185,-0.735388
6186,-0.734962
6187,-0.734536
6188,-0.734109
6189,-0.733682
6190,-0.733255
6191,-0.732828
6192,-0.732400
6193,-0.731972
6194,-0.731544
6195,-0.731116
6196,-0.730687
6197,-0.730258
6198,-0.729828
6199,-0.729399
6200,-0.728969
6201,-0.728538
6202,-0.728108
6203,-0.727677
6204,-0.727246
6205,-0.726814
6206,-0.726383
6207,-0.725951
6208,-0.725519
6209,-0.725086
6210,-0.724653
6211,-0.724220
6212,-0.723787
6213,-0.723353
6214,-0.722919
6215,-0.722485
6216,-0.722050
6217,-0.721615
6218,-0.721180
6219,-0.720745
6220,-0.720309
6221,-0.719873
6222,-0.719437
6223,-0.719000
6224,-0.718563
6225,-0.718126
6226,-0.717689
6227,-0.717251
6228,-0.716813
6229,-0.716375
6230,-0.715936
6231,-0.715498
6232,-0.715059
6233,-0.714619
6234,-0.714180
6235,-0.713740
6236,-0.713299
6237,-0.712859
6238,-0.712418
6239,-0.711977
6240,-0.711536
6241,-0.711094
6242,-0.710652
6243,-0.710210
6244,-0.709767
6245,-0.709325
6246,-0.708882
6247,-0.708438
6248,-0.707995
6249,-0.707551
6250,-0.707107
6251,-0.706662
6252,-0.706218
6253,-0.705773
6254,-0.705327
6255,-0.704882
6256,-0.704436
6257,-0.703990
6258,-0.703544
6259,-0.703097
6260,-0.702650
6261,-0.702203
6262,-0.701755
6263,-0.701308
6264,-0.700859
6265,-0.700411
6266,-0.699963
6267,-0.699514
6268,-0.699065
6269,-0.698615
6270,-0.698165
6271,-0.697715
6272,-0.697265
6273,-0.696815
6274,-0.696364
6275,-0.695913
6276,-0.695461
6277,-0.695010
6278,-0.694558
6279,-0.694106
6280,-0.693653
6281,-0.693201
6282,-0.692748
6283,-0.692294
6284,-0.691841
6285,-0.691387
6286,-0.690933
6287,-0.690479
6288,-0.690024
6289,-0.689569
6290,-0.689114
6291,-0.688658
6292,-0.688203
6293,-0.687747
6294,-0.687290
6295,-0.686834
6296,-0.686377
6297,-0.685920
6298,-0.685463
6299,-0.685005
6300,-0.684547
6301,-0.684089
6302,-0.683631
6303,-0.683172
6304,-0.682713
6305,-0.682254
6306,-0.681794
6307,-0.681334
6308,-0.680874
6309,-0.680414
6310,-0.679953
6311,-0.679493
6312,-0.679031
6313,-0.678570
6314,-0.678108
6315,-0.677646
6316,-0.677184
6317,-0.676722
6318,-0.676259
6319,-0.675796
6320,-0.675333
6321,-0.674869
6322,-0.674405
6323,-0.673941
6324,-0.673477
6325,-0.673013
6326,-0.672548
6327,-0.672083
6328,-0.671617
6329,-0.671151
6330,-0.670686
6331,-0.670219
6332,-0.669753
6333,-0.669286
6334,-0.668819
6335,-0.668352
6336,-0.667885
6337,-0.667417
6338,-0.666949
6339,-0.666480
6340,-0.666012
6341,-0.665543
6342,-0.665074
6343,-0.664605
6344,-0.664135
6345,-0.663665
6346,-0.663195
6347,-0.662725
6348,-0.662254
6349,-0.661783
6350,-0.661312
6351,-0.660840
6352,-0.660369
6353,-0.659897
6354,-0.659425
6355,-0.658952
6356,-0.658479
6357,-0.658006
6358,-0.657533
6359,-0.657060
6360,-0.656586
6361,-0.656112
6362,-0.655637
6363,-0.655163
6364,-0.654688
6365,-0.654213
6366,-0.653738
6367,-0.653262
6368,-0.652786
6369,-0.652310
6370,-0.651834
6371,-0.651357
6372,-0.650880
6373,-0.650403
6374,-0.649926
6375,-0.649448
6376,-0.648970
6377,-0.648492
6378,-0.648014
6379,-0.647535
6380,-0.647056
6381,-0.646577
6382,-0.646097
6383,-0.645618
6384,-0.645138
6385,-0.644657
6386,-0.644177
6387,-0.643696
6388,-0.643215
6389,-0.642734
6390,-0.642253
6391,-0.641771
6392,-0.641289
6393,-0.640807
6394,-0.640324
6395,-0.639841
6396,-0.639358
6397,-0.638875
6398,-0.638392
6399,-0.637908
6400,-0.637424
6401,-0.636940
6402,-0.636455
6403,-0.635970
6404,-0.635485
6405,-0.635000
6406,-0.634515
6407,-0.634029
6408,-0.633543
6409,-0.633057
6410,-0.632570
6411,-0.632083
6412,-0.631596
6413,-0.631109
6414,-0.630622
6415,-0.630134
6416,-0.629646
6417,-0.629158
6418,-0.628669
6419,-0.628180
6420,-0.627691
6421,-0.627202
6422,-0.626713
6423,-0.626223
6424,-0.625733
6425,-0.625243
6426,-0.624752
6427,-0.624261
6428,-0.623770
6429,-0.623279
6430,-0.622788
6431,-0.622296
6432,-0.621804
6433,-0.621312
6434,-0.620819
6435,-0.620327
6436,-0.619834
6437,-0.619341
6438,-0.618847
6439,-0.618354
6440,-0.617860
6441,-0.617365
6442,-0.616871
6443,-0.616376
6444,-0.615882
6445,-0.615386
6446,-0.614891
6447,-0.614395
6448,-0.613900
6449,-0.613403
6450,-0.612907
6451,-0.612410
6452,-0.611914
6453,-0.611417
6454,-0.610919
6455,-0.610422
6456,-0.609924
6457,-0.609426
6458,-0.608928
6459,-0.608429
6460,-0.607930
6461,-0.607431
6462,-0.606932
6463,-0.606433
6464,-0.605933
6465,-0.605433
6466,-0.604933
6467,-0.604432
6468,-0.603932
6469,-0.603431
6470,-0.602930
6471,-0.602428
6472,-0.601927
6473,-0.601425
6474,-0.600923
6475,-0.600420
6476,-0.599918
6477,-0.599415
6478,-0.598912
6479,-0.598409
6480,-0.597905
6481,-0.597401
6482,-0.596897
6483,-0.596393
6484,-0.595889
6485,-0.595384
6486,-0.594879
6487,-0.594374
6488,-0.593868
6489,-0.593363
6490,-0.592857
6491,-0.592351
6492,-0.591844
6493,-0.591338
6494,-0.590831
6495,-0.590324
6496,-0.589817
6497,-0.589309
6498,-0.588801
6499,-0.588293
6500,-0.587785
6501,-0.587277
6502,-0.586768
6503,-0.586259
6504,-0.585750
6505,-0.585241
6506,-0.584731
6507,-0.584221
6508,-0.583711
6509,-0.583201
6510,-0.582690
6511,-0.582180
6512,-0.581669
6513,-0.581158
6514,-0.580646
6515,-0.580134
6516,-0.579623
6517,-0.579110
6518,-0.578598
6519,-0.578086
6520,-0.577573
6521,-0.577060
6522,-0.576546
6523,-0.576033
6524,-0.575519
6525,-0.575005
6526,-0.574491
6527,-0.573977
6528,-0.573462
6529,-0.572947
6530,-0.572432
6531,-0.571917
6532,-0.571401
6533,-0.570886
6534,-0.570370
6535,-0.569853
6536,-0.569337
6537,-0.568820
6538,-0.568303
6539,-0.567786
6540,-0.567269
6541,-0.566751
6542,-0.566234
6543,-0.565716
6544,-0.565197
6545,-0.564679
6546,-0.564160
6547,-0.563641
6548,-0.563122
6549,-0.562603
6550,-0.562083
6551,-0.561564
6552,-0.561044
6553,-0.560523
6554,-0.560003
6555,-0.559482
6556,-0.558961
6557,-0.558440
6558,-0.557919
6559,-0.557397
6560,-0.556876
6561,-0.556354
6562,-0.555831
6563,-0.555309
6564,-0.554786
6565,-0.554263
6566,-0.553740
6567,-0.553217
6568,-0.552694
6569,-0.552170
6570,-0.551646
6571,-0.551122
6572,-0.550597
6573,-0.550073
6574,-0.549548
6575,-0.549023
6576,-0.548498
6577,-0.547972
6578,-0.547446
6579,-0.546920
6580,-0.546394
6581,-0.545868
6582,-0.545341
6583,-0.544815
6584,-0.544288
6585,-0.543760
6586,-0.543233
6587,-0.542705
6588,-0.542178
6589,-0.541650
6590,-0.541121
6591,-0.540593
6592,-0.540064
6593,-0.539535
6594,-0.539006
6595,-0.538477
6596,-0.537947
6597,-0.537417
6598,-0.536887
6599,-0.536357
6600,-0.535827
6601,-0.535296
